text,disaster,gpe,detected_gpe,response_time,query_tokens,response_tokens
"Aomori Nebuta Festival Opens Northerern Japan s Aomori Nebuta Festival, which began on August 2, features a nebuta designed by 14 year old student, titled, Dragon God and Giant Catfish , dedicated to the victims of the Noto Peninsula earthquake. News ",earthquake,"Noto Peninsula,  Aomori,  Japan,  Aomori","Aomori Nebuta Festival, northerner Japan",4.5845,91,11
Yuzuru Hanyu Skates to Support Noto Peninsula Earthquake Recovery Efforts; I Want to Use my Fame in a Positive Way ,"Efforts, Earthquake, Support","Noto Peninsula,  Hanyu","Yuzuru, Noto",4.5653,60,6
"621 people had to take refuge at 37 evacuation centers in Wajima, Suzu and Noto in Ishikawa Prefecture. Most of the evacuees were also affected by the Jan. 1 Noto Peninsula Earthquake, and they are at a loss as to how to rebuild their lives after having ","loss, Earthquake, evacuation","Noto Peninsula,  Ishikawa Prefecture,  Noto,  Suzu,  Wajima","Wajima, Suzu, and Noto",2.7844,95,10
"Eight months after the Jan. 1 Noto Peninsula earthquake, an increasing number of businesses in the region have resumed operations, backed by growing reconstruction demand and return home, to temporary housing, by local residents who had been evacuated. ",earthquake,Noto Peninsula,"Jan. 1 Noto Peninsula earthquake, the region, local residents",4.1275,77,14
"The event was held to support recovery efforts following the Noto Peninsula Earthquake and was sponsored by companies such as NTT Docomo Inc. , Hanyu captivated invited elementary school students from Ishikawa Prefecture and others with an elegant ","Earthquake, efforts, support","Ishikawa Prefecture,  Hanyu,  Noto Peninsula","Japan, Noto Peninsula Earthquake, NTT Docomo Inc., Hanyu captivated invited elementary school students from Ishikawa Prefecture and others with an elegant 2017-12-26 19:00:00.",9.6686,81,49
We need to go back to our roots once again. It is the end of democracy. Japan s Diet has no regard for human life. Japan JapaneseNationalDiet NotoPeninsula NotoPeninsulaEarthquake earthquake disaster ,"disaster, earthquake","Japan,  Japan","- Japan, - Japanese National Diet, - Nawa Penina (likely a misprint for ""NotoPeninsula"" which doesn't exist as per the provided context)",8.1201,76,35
"Ancestors Wisdom During the Noto Peninsula earthquake, there were zero casualties because stone lanterns and stone pillars had rounded bottoms that allowed them to dissipate force! Highly praised online as amazing earthquake resistant technology ","earthquake, casualties, earthquake",Noto Peninsula,Noto Peninsula,3.2667,72,3
"Check out this new blog post on Suno created a song for the Noto Peninsula Earthquake recovery support, with two versions and VOCALOID specifications. It s a must listen! music recovery SupportNotoPeninsula ","support, Earthquake",Noto Peninsula,"""Suno"", ""NotoPeninsula""",3.4436,75,9
"Search goes on for 10 missing after floods hit Noto Peninsula Heavy rain that triggered floods and landslides on the Noto Peninsula recovering from an earthquake this year killed at least six people and left 10 missing, local japannews japantoday ","earthquake, Search","Noto Peninsula,  Noto Peninsula","""Noto Peninsula.""",6.5506,81,4
"In relation to the Noto Peninsula Earthquake, we have updated information on our website, including information on list of ATMs in service in the Noto district of Ishikawa Prefecture Updated on July 22, 2024, 5 30pm . FSA ",Earthquake,"Ishikawa Prefecture,  Noto,  Noto Peninsula",Noto District of Ishikawa Prefecture,3.4115,87,9
Hanyu Yuzuru s Challenge A helping hand for Noto Peninsula Earthquake victims GoldMedalToken OlympicGames OlympicGamesParis OlympicGamesNews ,Earthquake,"Noto Peninsula,  Hanyu","The sentence mentions the places ""Noto Peninsula"" and ""Paris."", **Answer:** Noto Peninsula, Paris",3.868,61,22
"Japan Disaster Support This ordinary looking food truck is a disaster victim support hub. NAKAMURA Shiori s Rescue Kitchen Car has large scale pots, food for 500 people, portable toilets, etc. It was used after the 2024 Noto Peninsula earthquake. Source ","earthquake, Rescue, support, disaster, Support, Disaster","Noto Peninsula,  NAKAMURA,  Japan","Japan, hainan kaonpu, noto kaonpu, NAKAMURA Shiori, noto prefecture",10.27,87,27
Temporary Housing Flooded in Ishikawa s Wajima; Noto Peninsula Earthquake Survivors Affected mostshared japan ,Earthquake,"japan,  Noto Peninsula,  Wajima,  Ishikawa","Noto Peninsula, Shizuya-shima",4.9232,56,9
A thousand thanks to news24ntv HANYUYUZURU and his skating friends for the plan to hold a charity ice event to raise awareness and funds for the Noto Peninsula earthquake recovery efforts. Please consider paid International broadcast to increase donations. ,"efforts, earthquake",Noto Peninsula,"news24ntv, HANYUYUZURU, his skating friends, Noto Peninsula",6.4076,82,20
How to deceive the others. How to exploit the others. How to impose his burden on the others. For his self interest only. What Hiroshi Hase has been doing since Noto peninsula earthquake occurred is no different from LDP legislators. ,earthquake,Noto peninsula,"Noto, Noto Peninsula, Hiroshi Hase",6.4705,80,11
Yomiuri Giants legend Shigeo Nagashima presented all 50 schools affiliated with the Ishikawa Prefectural High School League 3 new standard metal bats from the maker of each school s choice. He hopes to alleviate stress from the Noto Peninsula Earthquake ,Earthquake,"Noto Peninsula,  Ishikawa","Shigeo Nagashima, each school affiliated with the Ishikawa Prefectural High School League 3 new standard metal bats might be sourced from various city names such as Tokyo, Nara, Osaka, and others associated with that prefecture.",7.9254,86,51
"It is heartbreaking to hear that the communities I visited in the Noto Peninsula earthquake disaster area at the beginning of September are once again facing damage from heavy rain. I wish for no further escalation of the damage, and pray for the safety and protection of ","pray, damage, damage, disaster, earthquake",Noto Peninsula,Noto Peninsula,5.7793,81,3
DEVNET Humanity s Future in Light of the Noto Peninsula Earthquake ,Earthquake,Noto Peninsula,"The sentence is broken down into individual capital letters to identify potential locations. Here are the identified locations:, D, N, O, T, H, E, S, F, U, R, I, G, L, A, T, H, I, N, I, S, O, W, E",16.0012,45,65
Hanyu Yuzuru s Challenge A helping hand for Noto Peninsula Earthquake victims ,Earthquake,"Noto Peninsula,  Hanyu",Noto Peninsula,4.983,49,3
Moment in the Noto Peninsula earthquake when stone lanterns and stone pillars were constructed with rounded bottoms to release the force and thus prevented casualties. Isn t the wisdom of our Japanese ancestors wonderful? ,"casualties, earthquake",Noto Peninsula,Kyushu,7.6334,69,3
"Dedicated school counselors are providing ongoing mental health care at elementary and junior high schools in the Okunoto region in Ishikawa Prefecture, which was severely affected by the Jan. 1 Noto Peninsula earthquake. ",earthquake,"Noto Peninsula,  Ishikawa Prefecture","Okunoto region, elementary and junior high schools, Ishikawa Prefecture, Noto Prefecture",12.1856,76,21
"Our fundraising for the 2024 Noto Peninsula Earthquake, started in January, has now concluded. We deeply thank all attendees and fellow bands for their support. Donation details will be shared soon. THE REDEMPTION ","support, Earthquake",Noto Peninsula,"Noto Peninsula, redemption",5.4004,75,5
"In relation to the Noto Peninsula Earthquake, we have updated information on our website, including information on list of ATMs in service in the Noto district of Ishikawa Prefecture Updated on September 24, 2024, 6 15pm . FSA ",Earthquake,"Ishikawa Prefecture,  Noto,  Noto Peninsula","Noto Peninsula Earthquake, our website, Noto district of Ishikawa Prefecture, list of ATMs in service",6.5392,87,25
"A river on Japan s Noto Peninsula an area still reeling from a devastating earthquake in January overflowed at the weekend, becoming a muddy torrent that inundated roads and a remote hamlet, killing at least seven. Full story ","earthquake, devastating","Noto Peninsula,  Japan","Japan, Noto Peninsula, roads, remote hamlet",5.0292,77,11
Princess Aiko will visit Shika Town and Nanao City in Ishikawa Prefecture September 28 29 to inspect recovery since the Noto Peninsula earthquake. Ishikawa Prefecture invited the princess and this visit will be her first solo regional visit. ,earthquake,"Ishikawa Prefecture,  Noto Peninsula,  Ishikawa Prefecture,  Nanao,  Shika Town","Shika Town, Nanao City, Ishikawa Prefecture",7.151,85,14
"The Noto Peninsula Earthquake occurred on the day this year began. Six months have passed, and there are still people forced to take shelter in evacuation centers. All they receive now is one boxed lunch a day. These are the G7 participating countries? JAPAN ","evacuation, shelter, Earthquake","JAPAN,  Noto Peninsula","Noto Peninsula, Evacuation Centers, Japan",8.4678,85,10
"Eight months after the Noto Peninsula earthquake, which severely impacted Ishikawa Prefecture, Noto Railway will start operating a Storyteller Train in mid September to share experiences and the current state of the affected areas. ",earthquake,"Noto,  Ishikawa Prefecture,  Noto Peninsula","Noto Peninsula, Ishikawa Prefecture",4.7036,75,9
"More than eight months have passed since the Noto Peninsula earthquake struck, but collapsed buildings continue to stand abandoned in the city of Suzu on the Noto Peninsula. The negligence of the Japanese government and the incompetence of local administrative agencies. ",earthquake,"Noto Peninsula,  Suzu,  Noto Peninsula","suzu, noto peninsular",4.564,78,8
"PMinAction On September 19, 2024, Prime Minister Kishida visited Ishikawa Prefecture to assess the extent of the damage caused by the 2024 Noto Peninsula Earthquake. DisasterResponse Quake2024NotoPeninsula ","Earthquake, damage","Noto Peninsula,  Ishikawa Prefecture,  Kishida","Prime Minister, Ishikawa Prefecture, NotoPeninsula",9.3796,83,13
"PMinAction On September 10, 2024, Prime Minister Kishida held the 10th meeting of the headquarters for supporting recovery and reconstruction from the 2024 Noto Peninsula Earthquake at the Prime Minister s Office. ",Earthquake,"Noto Peninsula,  Kishida","Kishida, PM's Office",3.9484,79,7
"New Map and Japan Foundation s LOVE POCKET FUND 3rd round of support for Noto Peninsula earthquake extended to Dec 31, 2024. Additional aid for flood damage also provided. ","damage, flood, earthquake, support","Noto Peninsula,  Japan","New Map, Japan, Noto Peninsula",5.4808,71,8
Hanyu Yuzuru s Challenge A helping hand for Noto Peninsula Earthquake victims The two time Olympic figure skating champion is hitting the ice to raise money for those affected by the M7.6 quake on New Year s Day because Hanyu has been there ,Earthquake,"Hanyu,  Noto Peninsula,  Hanyu","Noto Peninsula, New Year's Day",4.4125,85,8
"The Machino district in Wajima, Ishikawa Prefecture, which was isolated for three days after the Noto Peninsula Earthquake on Jan. 1, was also temporarily isolated due to landslides caused by record breaking rain. ",Earthquake,"Noto Peninsula,  Ishikawa Prefecture,  Wajima","Machino, Wajima Prefecture, Machino District",11.9726,80,13
"A strong earthquake with a magnitude of 5.9 occurred 51 km from Nanao, Ishikawa, Japan, early in the morning on Monday, June 3, 2024, at 06 31 local time GMT 9 . The earthquake had a very shallow depth of 4.8 km and was felt over a large area. The shallow depth made the ","depth, shallow, felt, depth, shallow, earthquake, magnitude, earthquake, strong","Japan,  Ishikawa,  Nanao","Nanao, Ishikawa",4.2659,109,7
"The year starts with a relative strong earthquake in Japan. According to USGS, a M7.5 quake rocked the north of the Ishikawa prefecture. Tsunami warning along the entire Western coast of Japan. Operations of the Shinkansen and every other train services in the immediate area of ","warning, Tsunami, USGS, earthquake, strong","Shinkansen,  Japan,  Ishikawa prefecture,  Japan","Japan, Ishikawa prefecture, Western coast of Japan, Tokyo, Kyoto, Chiba, Hyogo, Tochigi, Niseko, Toshogu, Kaiten",4.4427,91,39
BREAKING Waves recorded breaking over the seawall in Ishikawa prefecture amid Tsunami warning in Japan. Japan Earthquake Tsunami ,"Tsunami, Earthquake, warning, Tsunami","Japan,  Japan,  Ishikawa prefecture","Ishikawa prefecture, Japan",5.2239,58,8
BREAKING! Ishikawa Prefecture region of Japan rings in the New Year 2024 with a 7.6 Magnitude Earthquake causing hazardous tsunamis up and down the Western coast. Pray for Japan! ,"Pray, Earthquake, Magnitude","Japan,  Japan,  Ishikawa Prefecture","Ishikawa Prefecture, Western coast",7.5614,78,9
"Ishikawa prefecture, west coast of Japan experienced 7.4 magnitude earthquake and numerous after shocks. First major Tsunami warning has been issued since 2011. Just watching this would score the living daylights out of you. ","warning, Tsunami, earthquake, magnitude","Japan,  Ishikawa prefecture","""Ishikawa prefecture, west coast of Japan""",5.9126,80,12
